,0,1
1681,2212,"[[1372, 3.9242343145200196], [268, 4.523188311911529], [835, 3.9242343145200196], [545, 3.9242343145200196], [1213, 4.523188311911529], [83, 3.9242343145200196], [1674, 3.9242343145200196], [460, 3.9242343145200196], [1397, 3.9242343145200196], [1874, 4.523188311911529], [246, 4.523188311911529], [146, 3.9242343145200196], [941, 4.523188311911529], [1548, 3.9242343145200196], [152, 3.9242343145200196], [491, 3.9242343145200196], [143, 3.9242343145200196], [1420, 3.9242343145200196], [1928, 3.9242343145200196]]"
1682,2637,"[[1692, 3.9242343145200196], [1928, 4.523188311911529], [142, 3.9242343145200196], [694, 3.9242343145200196], [1129, 3.9242343145200196], [941, 3.9242343145200196], [476, 3.9242343145200196], [1956, 3.9242343145200196], [268, 3.9242343145200196], [428, 3.9242343145200196], [793, 3.9242343145200196], [1543, 3.9242343145200196]]"
1683,4431,"[[590, 3.9242343145200196], [1632, 3.9242343145200196], [1267, 3.9242343145200196], [1536, 3.9242343145200196], [1126, 3.9242343145200196], [8, 3.9242343145200196], [596, 3.9242343145200196], [899, 3.9242343145200196], [1213, 3.9242343145200196], [1928, 3.9242343145200196], [731, 3.9242343145200196], [646, 3.9242343145200196]]"
1684,1755,"[[2055, 3.9242343145200196], [1135, 4.523188311911529], [186, 3.9242343145200196], [455, 3.9242343145200196]]"
1685,880,"[[1167, 3.9242343145200196], [818, 3.9242343145200196], [596, 3.9242343145200196], [15, 4.523188311911529], [1172, 4.523188311911529], [761, 3.9242343145200196], [385, 3.9242343145200196], [268, 3.9242343145200196], [969, 3.9242343145200196]]"
1686,3644,"[[592, 3.9242343145200196], [1016, 3.9242343145200196], [581, 3.9242343145200196]]"
1687,5234,"[[757, 3.9242343145200196], [1093, 3.9242343145200196], [143, 3.9242343145200196], [549, 3.9242343145200196], [1479, 3.9242343145200196], [605, 4.523188311911529], [731, 3.9242343145200196], [137, 4.810296507289733], [249, 3.9242343145200196], [1956, 3.9242343145200196]]"
1688,999,"[[1790, 3.9242343145200196]]"
1689,3472,"[[21, 3.9242343145200196], [795, 4.810296507289733], [1925, 3.9242343145200196], [1035, 3.9242343145200196]]"
1690,3222,"[[689, 3.9242343145200196], [83, 3.9242343145200196], [1397, 4.810296507289733], [931, 3.9242343145200196], [581, 4.810296507289733], [186, 3.9242343145200196], [1928, 4.523188311911529], [1213, 4.928055160151634], [1383, 3.9242343145200196], [380, 3.9242343145200196], [274, 3.9242343145200196], [1874, 4.523188311911529], [152, 4.523188311911529], [941, 4.523188311911529], [293, 3.9242343145200196], [643, 4.523188311911529], [1567, 4.810296507289733], [1479, 3.9242343145200196], [42, 3.9242343145200196], [124, 3.9242343145200196], [1189, 3.9242343145200196], [1155, 4.523188311911529], [1850, 3.9242343145200196], [1719, 3.9242343145200196], [268, 3.9242343145200196], [2097, 3.9242343145200196], [1780, 3.9242343145200196], [1674, 3.9242343145200196], [596, 3.9242343145200196]]"
1691,2191,"[[42, 4.523188311911529], [491, 3.9242343145200196], [402, 3.9242343145200196], [992, 4.523188311911529], [77, 4.810296507289733], [1983, 3.9242343145200196], [1565, 3.9242343145200196], [1308, 3.9242343145200196], [1867, 3.9242343145200196], [1368, 4.523188311911529], [1278, 3.9242343145200196], [596, 3.9242343145200196], [1780, 3.9242343145200196], [1677, 3.9242343145200196], [1441, 4.523188311911529], [757, 4.523188311911529], [405, 3.9242343145200196], [1670, 3.9242343145200196], [1514, 3.9242343145200196], [1321, 3.9242343145200196], [1155, 3.9242343145200196], [1946, 3.9242343145200196], [718, 3.9242343145200196], [643, 3.9242343145200196], [1850, 3.9242343145200196]]"
1692,4574,"[[941, 3.9242343145200196], [1692, 3.9242343145200196], [1385, 3.9242343145200196], [152, 3.9242343145200196], [2043, 3.9242343145200196], [1873, 3.9242343145200196]]"
1693,3766,"[[1674, 3.9242343145200196], [757, 3.9242343145200196], [2052, 3.9242343145200196], [992, 3.9242343145200196], [1928, 3.9242343145200196], [1956, 3.9242343145200196], [643, 3.9242343145200196], [607, 3.9242343145200196], [1014, 3.9242343145200196], [249, 3.9242343145200196]]"
1694,3548,"[[142, 3.9242343145200196], [581, 4.523188311911529], [1661, 3.9242343145200196], [1397, 3.9242343145200196], [1567, 3.9242343145200196], [556, 3.9242343145200196], [1052, 3.9242343145200196], [1213, 3.9242343145200196], [731, 3.9242343145200196], [1674, 4.523188311911529], [941, 3.9242343145200196], [694, 3.9242343145200196], [256, 3.9242343145200196], [1355, 3.9242343145200196], [803, 3.9242343145200196], [605, 3.9242343145200196]]"
1695,4638,"[[1273, 3.9242343145200196], [300, 3.9242343145200196]]"
1696,2481,"[[1423, 4.523188311911529], [777, 3.9242343145200196], [1273, 4.523188311911529], [2048, 3.9242343145200196], [2043, 3.9242343145200196], [749, 3.9242343145200196], [101, 3.9242343145200196]]"
1697,2837,"[[62, 3.9242343145200196], [428, 3.9242343145200196], [2055, 3.9242343145200196], [1479, 4.523188311911529], [1738, 3.9242343145200196], [1874, 3.9242343145200196], [1669, 3.9242343145200196], [727, 3.9242343145200196], [1273, 3.9242343145200196], [1210, 3.9242343145200196], [646, 3.9242343145200196], [592, 3.9242343145200196], [862, 3.9242343145200196], [101, 3.9242343145200196], [731, 3.9242343145200196], [946, 3.9242343145200196]]"
1698,4653,"[[564, 3.9242343145200196], [1744, 3.9242343145200196], [565, 4.523188311911529]]"
1699,3742,"[[1099, 3.9242343145200196], [703, 3.9242343145200196], [736, 3.9242343145200196], [643, 3.9242343145200196], [1315, 3.9242343145200196], [1706, 3.9242343145200196], [1928, 3.9242343145200196], [996, 3.9242343145200196], [757, 3.9242343145200196], [590, 3.9242343145200196], [324, 3.9242343145200196]]"
1700,4302,"[[268, 3.9242343145200196]]"
1701,1201,"[[757, 3.9242343145200196], [152, 3.9242343145200196]]"
1702,4561,"[[163, 3.9242343145200196], [186, 4.523188311911529], [62, 3.9242343145200196], [1928, 3.9242343145200196], [1397, 3.9242343145200196], [581, 3.9242343145200196], [1963, 3.9242343145200196], [1279, 3.9242343145200196], [1479, 3.9242343145200196], [736, 3.9242343145200196], [1692, 3.9242343145200196], [428, 3.9242343145200196]]"
1703,3348,"[[1931, 3.9242343145200196], [736, 3.9242343145200196], [1104, 3.9242343145200196], [476, 3.9242343145200196], [777, 3.9242343145200196], [1353, 3.9242343145200196]]"
1704,1886,"[[941, 3.9242343145200196], [1093, 3.9242343145200196], [268, 3.9242343145200196], [705, 3.9242343145200196], [1023, 3.9242343145200196]]"
1705,840,"[[941, 4.523188311911529], [777, 3.9242343145200196], [246, 3.9242343145200196], [1874, 3.9242343145200196], [569, 3.9242343145200196], [1514, 3.9242343145200196], [731, 3.9242343145200196], [605, 4.523188311911529], [2071, 4.810296507289733], [596, 3.9242343145200196], [1403, 4.523188311911529], [727, 3.9242343145200196], [1548, 3.9242343145200196], [1479, 3.9242343145200196]]"
1706,3014,"[[1947, 3.9242343145200196], [795, 4.523188311911529], [838, 3.9242343145200196], [527, 3.9242343145200196], [1979, 3.9242343145200196], [163, 3.9242343145200196], [711, 3.9242343145200196]]"
1707,1478,"[[1479, 3.9242343145200196], [217, 3.9242343145200196], [1423, 3.9242343145200196], [142, 4.523188311911529], [1397, 3.9242343145200196], [1023, 3.9242343145200196], [243, 3.9242343145200196], [1315, 3.9242343145200196], [1009, 3.9242343145200196]]"
1708,3283,"[[1023, 3.9242343145200196], [422, 3.9242343145200196], [877, 3.9242343145200196], [738, 3.9242343145200196]]"
1709,335,"[[941, 3.9242343145200196], [380, 3.9242343145200196], [142, 3.9242343145200196], [77, 4.523188311911529], [1155, 4.810296507289733], [1968, 3.9242343145200196], [1385, 3.9242343145200196], [1651, 3.9242343145200196], [1423, 4.523188311911529], [1714, 3.9242343145200196], [1350, 3.9242343145200196], [293, 3.9242343145200196], [1441, 3.9242343145200196], [1960, 3.9242343145200196], [102, 3.9242343145200196], [1743, 3.9242343145200196], [186, 4.810296507289733], [992, 3.9242343145200196], [1213, 4.810296507289733], [62, 3.9242343145200196], [592, 3.9242343145200196], [529, 3.9242343145200196], [261, 3.9242343145200196], [556, 3.9242343145200196], [833, 3.9242343145200196], [41, 3.9242343145200196], [1869, 3.9242343145200196]]"
1710,3024,"[[1674, 4.523188311911529], [941, 3.9242343145200196], [341, 3.9242343145200196], [581, 4.523188311911529], [835, 3.9242343145200196], [1155, 3.9242343145200196], [1928, 4.523188311911529], [564, 4.523188311911529], [1567, 3.9242343145200196], [2054, 3.9242343145200196], [1758, 3.9242343145200196], [1874, 3.9242343145200196], [1213, 4.523188311911529], [385, 3.9242343145200196], [1709, 3.9242343145200196], [1355, 3.9242343145200196], [186, 3.9242343145200196], [1548, 3.9242343145200196], [256, 3.9242343145200196]]"
1711,4381,"[[1213, 3.9242343145200196], [186, 3.9242343145200196], [596, 3.9242343145200196]]"
1712,154,"[[1873, 3.9242343145200196], [274, 3.9242343145200196], [1459, 3.9242343145200196], [293, 3.9242343145200196], [1368, 3.9242343145200196], [1635, 3.9242343145200196], [565, 3.9242343145200196], [268, 3.9242343145200196]]"
1713,4899,"[[324, 4.523188311911529], [1189, 4.523188311911529], [1200, 4.523188311911529], [77, 4.928055160151634], [835, 3.9242343145200196], [186, 4.810296507289733], [1213, 4.990109507373461], [643, 3.9242343145200196], [1514, 3.9242343145200196], [388, 3.9242343145200196], [268, 3.9242343145200196], [1441, 3.9242343145200196], [436, 3.9242343145200196], [479, 3.9242343145200196], [491, 3.9242343145200196], [604, 3.9242343145200196], [581, 3.9242343145200196], [839, 3.9242343145200196], [596, 3.9242343145200196]]"
1714,4394,"[[1812, 3.9242343145200196], [307, 3.9242343145200196], [1097, 3.9242343145200196], [42, 3.9242343145200196]]"
1715,2731,"[[1925, 3.9242343145200196], [91, 3.9242343145200196]]"
1716,275,"[[1059, 3.9242343145200196], [1213, 3.9242343145200196]]"
1717,3345,"[[1719, 3.9242343145200196], [1213, 4.810296507289733], [1873, 3.9242343145200196], [186, 3.9242343145200196], [1372, 3.9242343145200196], [142, 3.9242343145200196], [810, 3.9242343145200196], [189, 3.9242343145200196], [1956, 3.9242343145200196]]"
1718,2341,"[[592, 3.9242343145200196], [1188, 3.9242343145200196], [142, 3.9242343145200196], [2037, 3.9242343145200196], [2079, 3.9242343145200196], [1574, 3.9242343145200196], [1423, 3.9242343145200196], [1545, 4.523188311911529], [1248, 3.9242343145200196]]"
1719,408,"[[186, 3.9242343145200196], [1874, 3.9242343145200196], [1273, 3.9242343145200196], [1849, 3.9242343145200196], [428, 3.9242343145200196]]"
1720,790,"[[1674, 3.9242343145200196], [640, 3.9242343145200196], [460, 3.9242343145200196], [1090, 3.9242343145200196], [604, 3.9242343145200196]]"
1721,4280,"[[643, 3.9242343145200196], [1479, 3.9242343145200196], [1213, 4.523188311911529], [1129, 3.9242343145200196], [180, 3.9242343145200196], [777, 3.9242343145200196], [1963, 3.9242343145200196], [689, 3.9242343145200196], [1873, 3.9242343145200196], [1078, 3.9242343145200196], [246, 3.9242343145200196]]"
1722,1115,"[[969, 3.9242343145200196], [1213, 3.9242343145200196], [261, 3.9242343145200196], [246, 3.9242343145200196], [186, 3.9242343145200196], [1963, 3.9242343145200196], [596, 3.9242343145200196], [581, 4.523188311911529], [689, 4.523188311911529], [1874, 3.9242343145200196], [1210, 3.9242343145200196], [1635, 3.9242343145200196], [1155, 3.9242343145200196], [436, 3.9242343145200196], [1216, 3.9242343145200196], [739, 3.9242343145200196]]"
1723,4271,"[[1874, 3.9242343145200196], [1093, 3.9242343145200196], [580, 3.9242343145200196], [605, 3.9242343145200196], [1423, 3.9242343145200196]]"
1724,2582,"[[565, 3.9242343145200196], [191, 3.9242343145200196], [1479, 4.523188311911529], [1213, 3.9242343145200196], [1434, 3.9242343145200196]]"
1725,3519,"[[2058, 3.9242343145200196], [105, 3.9242343145200196], [1273, 3.9242343145200196]]"
1726,3279,"[[1874, 3.9242343145200196], [562, 3.9242343145200196], [596, 3.9242343145200196]]"
1727,1889,"[[268, 4.523188311911529], [790, 3.9242343145200196], [130, 3.9242343145200196], [551, 3.9242343145200196], [166, 3.9242343145200196], [1479, 3.9242343145200196], [2024, 3.9242343145200196], [557, 3.9242343145200196], [1629, 3.9242343145200196], [1213, 4.523188311911529], [581, 3.9242343145200196], [755, 3.9242343145200196], [1648, 3.9242343145200196], [1019, 3.9242343145200196]]"
1728,1121,"[[592, 3.9242343145200196], [289, 4.523188311911529], [2079, 3.9242343145200196], [58, 3.9242343145200196]]"
1729,1851,"[[1093, 3.9242343145200196], [746, 3.9242343145200196], [7, 3.9242343145200196]]"
1730,4709,"[[592, 3.9242343145200196], [1093, 3.9242343145200196], [268, 3.9242343145200196], [2036, 3.9242343145200196], [1263, 3.9242343145200196], [941, 3.9242343145200196], [1126, 3.9242343145200196]]"
1731,662,"[[1315, 4.523188311911529], [428, 3.9242343145200196], [1567, 3.9242343145200196], [1423, 3.9242343145200196], [1096, 3.9242343145200196], [191, 3.9242343145200196], [246, 3.9242343145200196]]"
1732,4422,"[[270, 3.9242343145200196], [1372, 3.9242343145200196], [941, 3.9242343145200196], [69, 3.9242343145200196], [689, 3.9242343145200196], [142, 3.9242343145200196], [551, 3.9242343145200196], [352, 3.9242343145200196], [1963, 3.9242343145200196], [1651, 3.9242343145200196], [905, 3.9242343145200196]]"
1733,1357,"[[1874, 3.9242343145200196], [1072, 3.9242343145200196]]"
1734,446,"[[1738, 3.9242343145200196], [845, 3.9242343145200196], [1503, 3.9242343145200196]]"
1735,177,"[[1888, 3.9242343145200196], [1548, 4.523188311911529]]"
1736,4181,"[[1164, 3.9242343145200196], [355, 3.9242343145200196], [2008, 3.9242343145200196], [1273, 3.9242343145200196]]"
1737,3635,"[[1873, 4.810296507289733], [581, 3.9242343145200196], [268, 4.810296507289733], [1441, 3.9242343145200196], [1874, 3.9242343145200196], [1213, 3.9242343145200196], [77, 3.9242343145200196], [965, 3.9242343145200196], [1543, 3.9242343145200196], [1155, 4.523188311911529], [1355, 3.9242343145200196], [1857, 3.9242343145200196], [969, 3.9242343145200196], [605, 4.523188311911529], [731, 4.523188311911529], [835, 3.9242343145200196]]"
1738,2734,"[[1213, 3.9242343145200196]]"
1739,4411,"[[1172, 3.9242343145200196], [142, 3.9242343145200196]]"
1740,353,"[[186, 4.523188311911529], [1213, 4.810296507289733], [1155, 3.9242343145200196], [353, 3.9242343145200196], [1545, 3.9242343145200196], [152, 4.523188311911529], [1692, 3.9242343145200196], [123, 3.9242343145200196], [4, 3.9242343145200196], [703, 3.9242343145200196], [87, 3.9242343145200196], [835, 3.9242343145200196], [246, 3.9242343145200196], [1326, 3.9242343145200196], [777, 4.523188311911529], [559, 3.9242343145200196], [1641, 3.9242343145200196], [581, 3.9242343145200196], [460, 3.9242343145200196], [1397, 3.9242343145200196], [1874, 3.9242343145200196]]"
1741,1152,"[[1873, 3.9242343145200196], [186, 3.9242343145200196]]"
1742,2285,"[[1023, 4.928055160151634], [428, 3.9242343145200196], [2089, 3.9242343145200196], [1536, 3.9242343145200196], [526, 3.9242343145200196], [569, 3.9242343145200196], [76, 3.9242343145200196], [341, 3.9242343145200196], [255, 3.9242343145200196], [941, 3.9242343145200196], [726, 3.9242343145200196], [501, 3.9242343145200196]]"
1743,2736,"[[1189, 3.9242343145200196], [1023, 3.9242343145200196], [137, 4.523188311911529]]"
1744,4690,"[[1263, 3.9242343145200196]]"
1745,2330,"[[1273, 3.9242343145200196], [383, 3.9242343145200196]]"
1746,3719,"[[62, 4.523188311911529], [1302, 3.9242343145200196], [102, 3.9242343145200196], [1956, 4.523188311911529], [905, 3.9242343145200196], [246, 3.9242343145200196], [1423, 3.9242343145200196], [479, 3.9242343145200196], [1213, 3.9242343145200196]]"
1747,592,"[[1093, 3.9242343145200196], [565, 3.9242343145200196], [596, 4.523188311911529], [2073, 3.9242343145200196], [186, 4.523188311911529]]"
1748,4650,"[[152, 3.9242343145200196], [1155, 4.523188311911529], [221, 3.9242343145200196], [1621, 3.9242343145200196], [1952, 3.9242343145200196], [324, 3.9242343145200196], [1104, 3.9242343145200196], [1150, 3.9242343145200196], [1514, 3.9242343145200196], [1213, 3.9242343145200196], [186, 3.9242343145200196]]"
1749,4099,"[[1931, 3.9242343145200196], [689, 3.9242343145200196], [943, 3.9242343145200196], [806, 3.9242343145200196], [62, 3.9242343145200196]]"
1750,3976,"[[910, 3.9242343145200196], [596, 3.9242343145200196], [476, 3.9242343145200196], [581, 3.9242343145200196], [259, 3.9242343145200196], [1574, 3.9242343145200196], [1867, 3.9242343145200196], [1990, 3.9242343145200196], [268, 3.9242343145200196], [1874, 3.9242343145200196], [1547, 3.9242343145200196], [1956, 3.9242343145200196]]"
1751,1763,"[[1096, 3.9242343145200196], [736, 3.9242343145200196], [2036, 3.9242343145200196], [941, 3.9242343145200196]]"
1752,4566,"[[1093, 3.9242343145200196], [428, 3.9242343145200196]]"
1753,4042,"[[581, 3.9242343145200196]]"
1754,4051,"[[285, 3.9242343145200196], [586, 4.523188311911529]]"
1755,2487,"[[1473, 3.9242343145200196], [1874, 3.9242343145200196], [1913, 3.9242343145200196], [1423, 3.9242343145200196], [2016, 4.810296507289733], [1845, 3.9242343145200196], [186, 3.9242343145200196]]"
1756,2091,"[[1508, 3.9242343145200196], [270, 3.9242343145200196], [1023, 4.928055160151634], [47, 3.9242343145200196], [581, 3.9242343145200196], [1210, 3.9242343145200196], [249, 4.810296507289733], [1935, 3.9242343145200196], [980, 4.523188311911529], [1126, 3.9242343145200196], [694, 4.973228596302861], [318, 3.9242343145200196], [142, 4.523188311911529], [1418, 3.9242343145200196], [294, 3.9242343145200196], [2057, 3.9242343145200196], [2073, 4.523188311911529], [689, 4.523188311911529], [428, 3.9242343145200196], [777, 3.9242343145200196], [1963, 3.9242343145200196], [1059, 3.9242343145200196], [1213, 4.523188311911529], [152, 3.9242343145200196], [941, 3.9242343145200196], [1172, 3.9242343145200196], [1791, 3.9242343145200196], [1104, 3.9242343145200196], [69, 3.9242343145200196], [731, 3.9242343145200196]]"
